,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-06-17,5.4200000000,5.5100000000,5.3700000000,5.4400000000,5.4400000000,0.000000,0.941254,1,0
1,2019-06-18,5.5000000000,5.5400000000,5.3800000000,5.4700000000,5.4400000000,0.551466,1.251782,1,0
2,2019-06-19,5.6600000000,5.6600000000,5.4200000000,5.4400000000,5.4700000000,-0.548441,1.607929,1,0
3,2019-06-20,5.4500000000,5.5100000000,5.3900000000,5.4800000000,5.4400000000,0.735293,1.477850,1,0
4,2019-06-21,5.5000000000,5.5300000000,5.4600000000,5.5000000000,5.4800000000,0.364963,1.744472,1,0
5,2019-06-24,5.5000000000,5.5100000000,5.4300000000,5.4700000000,5.5000000000,-0.545458,0.985987,1,0
6,2019-06-25,5.4600000000,5.4600000000,5.2600000000,5.3100000000,5.4700000000,-2.925043,1.667093,1,0
7,2019-06-26,5.2800000000,5.3400000000,5.2200000000,5.3000000000,5.3100000000,-0.188319,0.800743,1,0
8,2019-06-27,5.2900000000,5.3400000000,5.2600000000,5.3000000000,5.3000000000,0.000000,0.886147,1,0
9,2019-06-28,5.3600000000,5.4400000000,5.2500000000,5.2700000000,5.3000000000,-0.566042,1.249503,1,0
10,2019-07-01,5.3500000000,5.3900000000,5.2800000000,5.3700000000,5.2700000000,1.897531,1.450191,1,0
11,2019-07-02,5.4000000000,5.4200000000,5.3700000000,5.3900000000,5.3700000000,0.372439,1.069054,1,0
12,2019-07-03,5.3700000000,5.4900000000,5.3300000000,5.4200000000,5.3900000000,0.556590,1.723826,1,0
13,2019-07-04,5.4900000000,5.5700000000,5.4000000000,5.4500000000,5.4200000000,0.553501,1.738582,1,0
14,2019-07-05,5.4900000000,6.0000000000,5.4600000000,6.0000000000,5.4500000000,10.091750,9.038729,1,0
15,2019-07-08,5.8200000000,6.2600000000,5.8100000000,6.0300000000,6.0000000000,0.500004,10.860703,1,0
16,2019-07-09,5.8200000000,6.1400000000,5.7600000000,5.9800000000,6.0300000000,-0.829191,6.266080,1,0
17,2019-07-10,5.9000000000,6.1300000000,5.8100000000,6.0900000000,5.9800000000,1.839467,5.807752,1,0
18,2019-07-11,6.0800000000,6.2900000000,6.0200000000,6.1500000000,6.0900000000,0.985221,5.976739,1,0
19,2019-07-12,6.0200000000,6.0500000000,5.8600000000,5.9300000000,6.1500000000,-3.577240,4.191485,1,0
20,2019-07-15,5.9100000000,6.0300000000,5.7100000000,5.9500000000,5.9300000000,0.337268,3.974561,1,0
21,2019-07-16,5.8400000000,5.9200000000,5.8000000000,5.9200000000,5.9500000000,-0.504197,2.720365,1,0
22,2019-07-17,5.8100000000,5.9300000000,5.7900000000,5.8600000000,5.9200000000,-1.013512,2.068021,1,0
23,2019-07-18,5.7600000000,5.9000000000,5.7100000000,5.8200000000,5.8600000000,-0.682593,2.387819,1,0
24,2019-07-19,5.8000000000,5.8800000000,5.6900000000,5.7300000000,5.8200000000,-1.546394,2.295507,1,0
25,2019-07-22,5.7200000000,5.7300000000,5.2500000000,5.3200000000,5.7300000000,-7.155320,3.348701,1,0
26,2019-07-23,5.4500000000,5.5200000000,5.3800000000,5.5000000000,5.3200000000,3.383456,2.469396,1,0
27,2019-07-24,5.6700000000,6.0000000000,5.6000000000,5.9800000000,5.5000000000,8.727273,5.042382,1,0
28,2019-07-25,5.8900000000,5.9200000000,5.8100000000,5.8700000000,5.9800000000,-1.839467,2.943819,1,0
29,2019-07-26,5.8200000000,6.0400000000,5.7900000000,5.9700000000,5.8700000000,1.703600,3.360900,1,0
30,2019-07-29,6.0500000000,6.0800000000,5.9000000000,6.0100000000,5.9700000000,0.670024,2.862383,1,0
31,2019-07-30,5.9900000000,6.0600000000,5.8000000000,5.8100000000,6.0100000000,-3.327800,3.393100,1,0
32,2019-07-31,5.7800000000,5.8800000000,5.7100000000,5.8300000000,5.8100000000,0.344200,2.297500,1,0
33,2019-08-01,5.8700000000,5.9700000000,5.7000000000,5.7200000000,5.8300000000,-1.886800,2.572200,1,0
34,2019-08-02,5.5400000000,5.6900000000,5.5200000000,5.6100000000,5.7200000000,-1.923100,2.197500,1,0
35,2019-08-05,5.6300000000,5.8300000000,5.5800000000,5.7000000000,5.6100000000,1.604300,2.057500,1,0
36,2019-08-06,5.6200000000,5.8600000000,5.3200000000,5.4900000000,5.7000000000,-3.684200,3.816400,1,0
37,2019-08-07,5.4700000000,5.5800000000,5.4000000000,5.5000000000,5.4900000000,0.182200,1.799000,1,0
38,2019-08-08,5.4500000000,5.4800000000,5.3900000000,5.4000000000,5.5000000000,-1.818200,1.522100,1,0
39,2019-08-09,5.4800000000,5.6500000000,5.4400000000,5.6400000000,5.4000000000,4.444400,3.083200,1,0
40,2019-08-12,6.0000000000,6.2000000000,5.7600000000,5.7900000000,5.6400000000,2.659600,4.416900,1,0
41,2019-08-13,5.8100000000,5.9900000000,5.7700000000,5.9000000000,5.7900000000,1.899800,4.243100,1,0
42,2019-08-14,5.8600000000,5.8600000000,5.6900000000,5.7000000000,5.9000000000,-3.389800,3.257500,1,0
43,2019-08-15,5.5000000000,5.6100000000,5.4700000000,5.6000000000,5.7000000000,-1.754400,2.280100,1,0
44,2019-08-16,5.6200000000,5.7400000000,5.5300000000,5.5500000000,5.6000000000,-0.892900,2.088200,1,0
45,2019-08-19,5.5300000000,5.6900000000,5.4900000000,5.6800000000,5.5500000000,2.342300,2.309600,1,0
46,2019-08-20,5.6500000000,5.7400000000,5.6000000000,5.7100000000,5.6800000000,0.528200,2.321200,1,0
47,2019-08-21,5.6800000000,5.7500000000,5.6100000000,5.6100000000,5.7100000000,-1.751300,1.751500,1,0
48,2019-08-22,5.6500000000,5.8700000000,5.5600000000,5.8600000000,5.6100000000,4.456300,3.232800,1,0
49,2019-08-23,5.7800000000,5.8200000000,5.7400000000,5.7700000000,5.8600000000,-1.535800,1.934800,1,0
50,2019-08-26,5.6400000000,5.6600000000,5.5700000000,5.5900000000,5.7700000000,-3.119600,2.272500,1,0
51,2019-08-27,5.6100000000,5.6600000000,5.5500000000,5.5900000000,5.5900000000,0.000000,2.168100,1,0
52,2019-08-28,5.5600000000,5.6100000000,5.4900000000,5.6000000000,5.5900000000,0.178900,1.782800,1,0
53,2019-08-29,5.6100000000,5.6100000000,5.5200000000,5.5300000000,5.6000000000,-1.250000,1.066100,1,0
54,2019-08-30,5.5600000000,5.5600000000,5.4200000000,5.4300000000,5.5300000000,-1.808300,1.492700,1,0
55,2019-09-02,5.4300000000,5.5300000000,5.4300000000,5.5100000000,5.4300000000,1.473300,1.299200,1,0
56,2019-09-03,5.4900000000,5.5900000000,5.4600000000,5.5800000000,5.5100000000,1.270400,1.504200,1,0
57,2019-09-04,5.5800000000,5.6700000000,5.5500000000,5.5900000000,5.5800000000,0.179200,1.970600,1,0
58,2019-09-05,5.6300000000,5.7000000000,5.5700000000,5.6200000000,5.5900000000,0.536700,2.413800,1,0
59,2019-09-06,5.6400000000,5.6500000000,5.5400000000,5.5800000000,5.6200000000,-0.711700,1.354200,1,0
60,2019-09-09,5.6100000000,5.7100000000,5.6000000000,5.7100000000,5.5800000000,2.329800,1.951000,1,0
61,2019-09-10,5.6700000000,5.7200000000,5.6100000000,5.6800000000,5.7100000000,-0.525400,1.950300,1,0
62,2019-09-11,5.6700000000,5.7800000000,5.6600000000,5.7000000000,5.6800000000,0.352100,1.805200,1,0
63,2019-09-12,5.7100000000,5.7300000000,5.6600000000,5.6800000000,5.7000000000,-0.350900,1.111800,1,0
