,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-06-17,8.2196554400,8.3593097800,8.1498282700,8.2495813700,8.3094332300,-0.720282,0.785333,1,0
1,2019-06-18,8.4291369500,8.7283962500,8.1897295100,8.3792604000,8.2495813700,1.571936,1.652807,1,0
2,2019-06-19,8.4590628800,8.5588159800,8.3393591600,8.3593097800,8.3792604000,-0.238089,1.402870,1,0
3,2019-06-20,8.3493344700,8.3692850900,8.0400998600,8.3493344700,8.3593097800,-0.119334,1.456334,1,0
4,2019-06-21,8.5089394300,9.1872605100,8.4091863300,9.1872605100,8.3493344700,10.035840,4.055407,1,0
5,2019-06-24,9.0276555500,9.1573345800,8.8181740400,8.8580752800,9.1872605100,-3.583061,3.878370,1,0
6,2019-06-25,8.8281493500,9.0077049300,8.6984703200,8.9179271400,8.8580752800,0.675670,2.168691,1,0
7,2019-06-26,8.8381246600,8.9478530700,8.6884950100,8.8580752800,8.9179271400,-0.671135,1.184275,1,0
8,2019-06-27,8.8181740400,8.9478530700,8.7383715600,8.8880012100,8.8580752800,0.337835,1.408534,1,0
9,2019-06-28,8.7982234200,8.8181740400,8.4690381900,8.5189147400,8.8880012100,-4.152636,1.359370,1,0
10,2019-07-01,8.6585690800,8.7982234200,8.5987172200,8.7882481100,8.5189147400,3.161598,1.338371,1,0
11,2019-07-02,8.7782728000,8.9378777600,8.6785197000,8.8281493500,8.7882481100,0.454029,1.498748,1,0
12,2019-07-03,8.7283962500,8.8081987300,8.5887419100,8.6685443900,8.8281493500,-1.807919,0.818934,1,0
13,2019-07-04,8.6585690800,8.8081987300,8.6286431500,8.8081987300,8.6685443900,1.611051,0.819378,1,0
14,2019-07-05,8.7782728000,9.0077049300,8.6785197000,8.9678036900,8.8081987300,1.812003,1.577979,1,0
15,2019-07-08,8.9079518300,8.9079518300,8.4790135000,8.5687912900,8.9678036900,-4.449384,1.208556,1,0
16,2019-07-09,8.4191616400,8.5987172200,8.1298776500,8.3094332300,8.5687912900,-3.026778,0.937678,1,0
17,2019-07-10,8.3293838500,8.4191616400,8.0800011000,8.1797542000,8.3094332300,-1.560626,0.670333,1,0
18,2019-07-11,8.2495813700,8.3194085400,8.0500751700,8.0800011000,8.1797542000,-1.219505,0.613222,1,0
19,2019-07-12,8.1000000000,8.2500000000,8.0400000000,8.2300000000,8.0800000000,1.856431,0.395074,1,0
20,2019-07-15,8.2500000000,8.3900000000,8.0800000000,8.3500000000,8.2300000000,1.458090,0.660370,1,0
21,2019-07-16,8.3500000000,8.4200000000,8.3000000000,8.3400000000,8.3500000000,-0.119763,0.481407,1,0
22,2019-07-17,8.3200000000,8.9400000000,8.3200000000,8.6400000000,8.3400000000,3.597125,1.616942,1,0
23,2019-07-18,8.4700000000,8.5700000000,8.2000000000,8.4700000000,8.6400000000,-1.967593,1.084366,1,0
24,2019-07-19,8.3800000000,8.5700000000,8.3500000000,8.4300000000,8.4700000000,-0.472255,0.757752,1,0
25,2019-07-22,8.3600000000,8.4400000000,8.0700000000,8.0900000000,8.4300000000,-4.033216,0.700364,1,0
26,2019-07-23,8.0600000000,8.3900000000,8.0600000000,8.3400000000,8.0900000000,3.090235,0.665265,1,0
27,2019-07-24,8.4200000000,8.6000000000,8.3600000000,8.5000000000,8.3400000000,1.918463,0.834519,1,0
28,2019-07-25,8.5500000000,8.6300000000,8.4900000000,8.5500000000,8.5000000000,0.588237,0.822630,1,0
29,2019-07-26,8.5600000000,8.6300000000,8.4300000000,8.4500000000,8.5500000000,-1.169600,0.572900,1,0
30,2019-07-29,8.2200000000,8.6000000000,8.2200000000,8.5700000000,8.4500000000,1.420117,0.894111,1,0
31,2019-07-30,8.4900000000,8.6000000000,8.3700000000,8.3800000000,8.5700000000,-2.217000,0.824800,1,0
32,2019-07-31,8.2700000000,8.4200000000,8.2300000000,8.2900000000,8.3800000000,-1.074000,0.547400,1,0
33,2019-08-01,8.2200000000,8.3000000000,8.1300000000,8.1700000000,8.2900000000,-1.447500,0.491000,1,0
34,2019-08-02,8.0800000000,8.1200000000,7.8700000000,7.9800000000,8.1700000000,-2.325600,0.850700,1,0
35,2019-08-05,7.9600000000,8.0800000000,7.8300000000,7.9100000000,7.9800000000,-0.877200,0.527700,1,0
36,2019-08-06,7.8000000000,7.8000000000,7.4800000000,7.6200000000,7.9100000000,-3.666200,0.778100,1,0
37,2019-08-07,7.6100000000,7.7300000000,7.5500000000,7.6000000000,7.6200000000,-0.262500,0.304100,1,0
38,2019-08-08,7.6600000000,7.6800000000,7.5900000000,7.6300000000,7.6000000000,0.394700,0.255500,1,0
39,2019-08-09,7.6400000000,7.7400000000,7.4000000000,7.4500000000,7.6300000000,-2.359100,0.356400,1,0
40,2019-08-12,7.5100000000,7.7200000000,7.4600000000,7.7000000000,7.4500000000,3.355700,0.370900,1,0
41,2019-08-13,7.6200000000,7.6400000000,7.5600000000,7.6200000000,7.7000000000,-1.039000,0.218400,1,0
42,2019-08-14,7.6900000000,7.7800000000,7.5900000000,7.6200000000,7.6200000000,0.000000,0.347700,1,0
43,2019-08-15,7.5200000000,7.6400000000,7.4000000000,7.6300000000,7.6200000000,0.131200,0.446700,1,0
44,2019-08-16,7.6500000000,7.7800000000,7.6000000000,7.6600000000,7.6300000000,0.393200,0.493700,1,0
45,2019-08-19,7.7300000000,7.9300000000,7.6900000000,7.9100000000,7.6600000000,3.263700,0.682300,1,0
46,2019-08-20,7.8900000000,7.9900000000,7.8600000000,7.9200000000,7.9100000000,0.126400,0.542100,1,0
47,2019-08-21,7.9800000000,7.9800000000,7.8400000000,7.8800000000,7.9200000000,-0.505100,0.388400,1,0
48,2019-08-22,7.9600000000,7.9600000000,7.7900000000,7.9100000000,7.8800000000,0.380700,0.464800,1,0
49,2019-08-23,7.8900000000,7.9500000000,7.7800000000,7.8100000000,7.9100000000,-1.264200,0.392700,1,0
50,2019-08-26,7.6300000000,7.7900000000,7.6300000000,7.7200000000,7.8100000000,-1.152400,0.422900,1,0
51,2019-08-27,7.7800000000,7.9700000000,7.7400000000,7.9300000000,7.7200000000,2.720200,0.628300,1,0
52,2019-08-28,7.9700000000,7.9700000000,7.8700000000,7.9300000000,7.9300000000,0.000000,0.287800,1,0
53,2019-08-29,7.9000000000,8.0000000000,7.9000000000,7.9100000000,7.9300000000,-0.252200,0.367900,1,0
54,2019-08-30,7.9800000000,7.9800000000,7.5700000000,7.6700000000,7.9100000000,-3.034100,0.616800,1,0
55,2019-09-02,7.6500000000,8.2900000000,7.6300000000,8.0600000000,7.6700000000,5.084800,1.347000,1,0
56,2019-09-03,8.0500000000,8.1100000000,7.8400000000,7.9900000000,8.0600000000,-0.868500,1.211800,1,0
57,2019-09-04,8.0000000000,8.0500000000,7.9200000000,8.0500000000,7.9900000000,0.750900,0.747800,1,0
58,2019-09-05,8.1000000000,8.2100000000,8.0500000000,8.0700000000,8.0500000000,0.248400,1.090900,1,0
59,2019-09-06,8.1400000000,8.4700000000,8.1100000000,8.4500000000,8.0700000000,4.708800,2.115000,1,0
60,2019-09-09,8.5200000000,8.5200000000,8.2600000000,8.4500000000,8.4500000000,0.000000,1.729500,1,0
61,2019-09-10,8.4100000000,8.5900000000,8.2600000000,8.3900000000,8.4500000000,-0.710100,1.662400,1,0
62,2019-09-11,8.4100000000,8.5500000000,8.3100000000,8.3700000000,8.3900000000,-0.238400,1.110100,1,0
63,2019-09-12,8.4200000000,8.4200000000,8.3000000000,8.3700000000,8.3700000000,0.000000,0.626300,1,0
