,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-08-13,6.6700000000,6.6800000000,6.5700000000,6.6000000000,6.7000000000,-1.492500,0.153000,1,0
1,2019-08-14,6.6700000000,6.7000000000,6.6200000000,6.6300000000,6.6000000000,0.454500,0.166400,1,0
2,2019-08-15,6.5300000000,6.6400000000,6.4900000000,6.6300000000,6.6300000000,0.000000,0.149400,1,0
3,2019-08-16,6.6700000000,6.7100000000,6.5900000000,6.6100000000,6.6300000000,-0.301700,0.179800,1,0
4,2019-08-19,6.6800000000,6.8100000000,6.6600000000,6.8000000000,6.6100000000,2.874400,0.252300,1,0
5,2019-08-20,6.8000000000,6.8400000000,6.7600000000,6.7900000000,6.8000000000,-0.147100,0.181000,1,0
6,2019-08-21,6.7700000000,6.8600000000,6.7600000000,6.8000000000,6.7900000000,0.147300,0.175400,1,0
7,2019-08-22,6.8200000000,6.8200000000,6.7200000000,6.7600000000,6.8000000000,-0.588200,0.149800,1,0
8,2019-08-23,6.7600000000,6.8300000000,6.7400000000,6.7900000000,6.7600000000,0.443800,0.134300,1,0
9,2019-08-26,6.6600000000,6.7400000000,6.6600000000,6.7100000000,6.7900000000,-1.178200,0.148800,1,0
10,2019-08-27,6.8200000000,6.9300000000,6.7900000000,6.8100000000,6.7100000000,1.490300,0.393300,1,0
11,2019-08-28,6.8600000000,6.8900000000,6.8000000000,6.8300000000,6.8100000000,0.293700,0.176300,1,0
12,2019-08-29,6.8400000000,6.8600000000,6.6600000000,6.6900000000,6.8300000000,-2.049800,0.278400,1,0
13,2019-08-30,6.7200000000,6.7400000000,6.5900000000,6.6300000000,6.6900000000,-0.896900,0.242500,1,0
14,2019-09-02,6.6000000000,6.7800000000,6.6000000000,6.7500000000,6.6300000000,1.810000,0.247200,1,0
15,2019-09-03,6.7700000000,6.7900000000,6.7300000000,6.7700000000,6.7500000000,0.296300,0.161000,1,0
16,2019-09-04,6.7700000000,7.0000000000,6.7400000000,7.0000000000,6.7700000000,3.397300,0.360100,1,0
17,2019-09-05,7.0200000000,7.1100000000,6.9200000000,6.9600000000,7.0000000000,-0.571400,0.329900,1,0
18,2019-09-06,6.9700000000,7.0400000000,6.9300000000,7.0400000000,6.9600000000,1.149400,0.215800,1,0
19,2019-09-09,7.1100000000,7.1300000000,7.0500000000,7.0700000000,7.0400000000,0.426100,0.274500,1,0
20,2019-09-10,7.0900000000,7.1200000000,7.0100000000,7.1100000000,7.0700000000,0.565800,0.208400,1,0
21,2019-09-11,7.1000000000,7.1500000000,7.0500000000,7.1500000000,7.1100000000,0.562600,0.165200,1,0
22,2019-09-12,7.1300000000,7.2300000000,7.1200000000,7.2100000000,7.1500000000,0.839200,0.263900,1,0
