,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-08-13,5.0500000000,5.0500000000,4.9200000000,4.9300000000,5.0900000000,-3.143400,0.316600,1,0
1,2019-08-14,5.0000000000,5.0300000000,4.8300000000,4.8700000000,4.9300000000,-1.217000,0.495500,1,0
2,2019-08-15,4.7900000000,4.9000000000,4.7700000000,4.9000000000,4.8700000000,0.616000,0.313100,1,0
3,2019-08-16,4.9000000000,4.9500000000,4.8500000000,4.8800000000,4.9000000000,-0.408200,0.342400,1,0
4,2019-08-19,4.9100000000,5.0300000000,4.8600000000,5.0200000000,4.8800000000,2.868800,0.570600,1,0
5,2019-08-20,5.0300000000,5.1700000000,5.0100000000,5.0800000000,5.0200000000,1.195200,0.829700,1,0
6,2019-08-21,5.0400000000,5.1100000000,4.9600000000,4.9900000000,5.0800000000,-1.771700,0.525100,1,0
7,2019-08-22,5.0400000000,5.2300000000,5.0200000000,5.1800000000,4.9900000000,3.807600,1.235500,1,0
8,2019-08-23,5.1800000000,5.2500000000,5.0900000000,5.1300000000,5.1800000000,-0.965200,0.931700,1,0
9,2019-08-26,5.0600000000,5.0900000000,4.9800000000,5.0300000000,5.1300000000,-1.949300,0.580300,1,0
10,2019-08-27,5.0500000000,5.2200000000,5.0400000000,5.1800000000,5.0300000000,2.982100,1.046200,1,0
11,2019-08-28,5.1500000000,5.3000000000,5.1400000000,5.2700000000,5.1800000000,1.737500,1.003400,1,0
12,2019-08-29,5.2700000000,5.5600000000,5.2300000000,5.4600000000,5.2700000000,3.605300,1.477900,1,0
13,2019-08-30,5.4700000000,5.5400000000,5.3200000000,5.3700000000,5.4600000000,-1.648400,0.712500,1,0
14,2019-09-02,5.4000000000,5.6600000000,5.4000000000,5.5600000000,5.3700000000,3.538200,0.872100,1,0
15,2019-09-03,5.5500000000,5.5800000000,5.4700000000,5.5800000000,5.5600000000,0.359700,0.520900,1,0
16,2019-09-04,5.5400000000,5.5600000000,5.4600000000,5.5400000000,5.5800000000,-0.716800,0.542700,1,0
17,2019-09-05,5.5400000000,5.5800000000,5.4200000000,5.4600000000,5.5400000000,-1.444000,0.802200,1,0
18,2019-09-06,5.4600000000,5.5400000000,5.4300000000,5.5000000000,5.4600000000,0.732600,0.507400,1,0
19,2019-09-09,5.5600000000,5.8000000000,5.5100000000,5.7200000000,5.5000000000,4.000000,1.028200,1,0
20,2019-09-10,5.7400000000,5.8200000000,5.6500000000,5.7400000000,5.7200000000,0.349700,0.564400,1,0
21,2019-09-11,5.7500000000,5.7800000000,5.6200000000,5.6600000000,5.7400000000,-1.393700,0.464100,1,0
22,2019-09-12,5.6600000000,5.6800000000,5.4600000000,5.6600000000,5.6600000000,0.000000,0.595200,1,0
