,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-08-13,10.8600000000,10.8800000000,10.6700000000,10.7100000000,10.9200000000,-1.923100,0.212400,1,0
1,2019-08-14,10.7800000000,10.9600000000,10.7700000000,10.7700000000,10.7100000000,0.560200,0.220500,1,0
2,2019-08-15,10.5000000000,10.7700000000,10.3700000000,10.7600000000,10.7700000000,-0.092900,0.287200,1,0
3,2019-08-16,10.6000000000,11.8200000000,10.6000000000,11.1400000000,10.7600000000,3.531600,0.614500,1,0
4,2019-08-19,11.0500000000,11.4500000000,11.0500000000,11.4000000000,11.1400000000,2.333900,0.562100,1,0
5,2019-08-20,11.4000000000,11.4100000000,11.2400000000,11.2500000000,11.4000000000,-1.315800,0.356700,1,0
6,2019-08-21,11.2300000000,11.3800000000,11.2300000000,11.2300000000,11.2500000000,-0.177800,0.193300,1,0
7,2019-08-22,11.3200000000,11.3300000000,11.2300000000,11.3100000000,11.2300000000,0.712400,0.192400,1,0
8,2019-08-23,11.2600000000,11.3800000000,11.2300000000,11.2700000000,11.3100000000,-0.353700,0.170300,1,0
9,2019-08-26,11.0000000000,11.1800000000,10.9300000000,11.0800000000,11.2700000000,-1.685900,0.300200,1,0
10,2019-08-27,11.0700000000,11.3800000000,11.0700000000,11.3300000000,11.0800000000,2.256300,0.378600,1,0
11,2019-08-28,11.3900000000,11.4200000000,11.2500000000,11.3000000000,11.3300000000,-0.264800,0.236000,1,0
12,2019-08-29,11.3200000000,11.3700000000,11.2500000000,11.2700000000,11.3000000000,-0.265500,0.209800,1,0
13,2019-08-30,11.3400000000,11.3700000000,10.8800000000,10.9700000000,11.2700000000,-2.661900,0.438200,1,0
14,2019-09-02,11.1100000000,11.3800000000,10.9000000000,11.3500000000,10.9700000000,3.464000,0.488500,1,0
15,2019-09-03,11.4500000000,11.5200000000,11.2800000000,11.4500000000,11.3500000000,0.881100,0.530200,1,0
16,2019-09-04,11.3900000000,11.5800000000,11.3900000000,11.4800000000,11.4500000000,0.262000,0.558900,1,0
17,2019-09-05,11.5900000000,11.7300000000,11.5100000000,11.6900000000,11.4800000000,1.829300,0.652800,1,0
18,2019-09-06,11.7500000000,11.8800000000,11.6300000000,11.7600000000,11.6900000000,0.598800,0.666800,1,0
19,2019-09-09,11.8100000000,12.0900000000,11.8100000000,12.0400000000,11.7600000000,2.381000,0.751900,1,0
20,2019-09-10,12.0400000000,12.4300000000,11.9500000000,12.2700000000,12.0400000000,1.910300,0.870300,1,0
21,2019-09-11,12.2800000000,12.3800000000,12.1100000000,12.2000000000,12.2700000000,-0.570500,0.591700,1,0
22,2019-09-12,12.1900000000,12.2200000000,12.0200000000,12.1700000000,12.2000000000,-0.245900,0.464900,1,0
