,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-08-13,7.6000000000,8.0100000000,7.5400000000,7.7800000000,7.6700000000,1.434200,0.712500,1,0
1,2019-08-14,7.8500000000,7.8900000000,7.7000000000,7.7100000000,7.7800000000,-0.899700,0.521900,1,0
2,2019-08-15,7.5300000000,7.6900000000,7.4300000000,7.6500000000,7.7100000000,-0.778200,0.513800,1,0
3,2019-08-16,7.7400000000,7.7500000000,7.6000000000,7.6600000000,7.6500000000,0.130700,0.375900,1,0
4,2019-08-19,7.7000000000,7.8800000000,7.6900000000,7.8600000000,7.6600000000,2.611000,0.558700,1,0
5,2019-08-20,7.8700000000,7.9800000000,7.8000000000,7.9000000000,7.8600000000,0.508900,0.575800,1,0
6,2019-08-21,7.8700000000,8.3200000000,7.8600000000,8.1900000000,7.9000000000,3.670900,1.430500,1,0
7,2019-08-22,8.1200000000,8.3800000000,8.1200000000,8.2900000000,8.1900000000,1.221000,0.960200,1,0
8,2019-08-23,8.2900000000,8.3000000000,7.9900000000,8.0500000000,8.2900000000,-2.895100,1.226100,1,0
9,2019-08-26,7.7600000000,7.9500000000,7.7100000000,7.8100000000,8.0500000000,-2.981400,0.638000,1,0
10,2019-08-27,7.8900000000,8.0000000000,7.8500000000,7.9200000000,7.8100000000,1.408500,0.540400,1,0
11,2019-08-28,7.9200000000,8.4500000000,7.9200000000,8.2300000000,7.9200000000,3.914100,1.553500,1,0
12,2019-08-29,8.2600000000,8.2600000000,8.0500000000,8.0600000000,8.2300000000,-2.065600,0.710900,1,0
13,2019-08-30,8.1000000000,8.2500000000,8.0100000000,8.1000000000,8.0600000000,0.496300,0.696500,1,0
14,2019-09-02,8.1000000000,8.1800000000,8.0600000000,8.1600000000,8.1000000000,0.740700,0.688100,1,0
15,2019-09-03,8.2300000000,8.2500000000,8.1100000000,8.1500000000,8.1600000000,-0.122600,0.480000,1,0
16,2019-09-04,8.1500000000,8.1900000000,8.1100000000,8.1800000000,8.1500000000,0.368100,0.513400,1,0
17,2019-09-05,8.1900000000,8.3500000000,8.1700000000,8.2400000000,8.1800000000,0.733500,0.808600,1,0
18,2019-09-06,8.2600000000,8.3700000000,8.2000000000,8.2900000000,8.2400000000,0.606800,0.656900,1,0
19,2019-09-09,8.3600000000,8.5400000000,8.3000000000,8.4900000000,8.2900000000,2.412500,0.847500,1,0
20,2019-09-10,8.4900000000,8.5400000000,8.3700000000,8.5100000000,8.4900000000,0.235600,0.694700,1,0
21,2019-09-11,8.5600000000,8.8400000000,8.5600000000,8.5700000000,8.5100000000,0.705000,1.314000,1,0
22,2019-09-12,8.6000000000,8.7300000000,8.5800000000,8.7100000000,8.5700000000,1.633600,0.670800,1,0
