,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-08-13,4.3800000000,4.3800000000,4.2500000000,4.2900000000,4.3900000000,-2.277900,0.448500,1,0
1,2019-08-14,4.3500000000,4.4100000000,4.3200000000,4.3500000000,4.2900000000,1.398600,0.449000,1,0
2,2019-08-15,4.1900000000,4.6000000000,4.1900000000,4.4200000000,4.3500000000,1.609200,0.699200,1,0
3,2019-08-16,4.3400000000,4.4400000000,4.2600000000,4.2900000000,4.4200000000,-2.941200,0.901600,1,0
4,2019-08-19,4.3000000000,4.4000000000,4.2500000000,4.3800000000,4.2900000000,2.097900,0.759600,1,0
5,2019-08-20,4.3900000000,4.4200000000,4.3500000000,4.3700000000,4.3800000000,-0.228300,0.671600,1,0
6,2019-08-21,4.3400000000,4.3900000000,4.3200000000,4.3400000000,4.3700000000,-0.686500,0.421300,1,0
7,2019-08-22,4.3500000000,4.4400000000,4.3400000000,4.4100000000,4.3400000000,1.612900,0.629700,1,0
8,2019-08-23,4.4300000000,4.4300000000,4.3500000000,4.3900000000,4.4100000000,-0.453500,0.506600,1,0
9,2019-08-26,4.2600000000,4.3700000000,4.2000000000,4.3500000000,4.3900000000,-0.911200,0.546400,1,0
10,2019-08-27,4.3200000000,4.5200000000,4.3200000000,4.5100000000,4.3500000000,3.678200,0.914900,1,0
11,2019-08-28,4.4800000000,4.6700000000,4.4600000000,4.6500000000,4.5100000000,3.104200,1.016200,1,0
12,2019-08-29,4.7800000000,4.8300000000,4.4000000000,4.4700000000,4.6500000000,-3.871000,1.763300,1,0
13,2019-08-30,4.4300000000,4.5000000000,4.2000000000,4.2900000000,4.4700000000,-4.026800,1.092500,1,0
14,2019-09-02,4.2100000000,4.3700000000,4.2000000000,4.3600000000,4.2900000000,1.631700,0.719200,1,0
15,2019-09-03,4.3900000000,4.5000000000,4.3500000000,4.4100000000,4.3600000000,1.146800,0.870200,1,0
16,2019-09-04,4.3800000000,4.4200000000,4.3400000000,4.4200000000,4.4100000000,0.226800,0.715400,1,0
17,2019-09-05,4.4200000000,4.5300000000,4.4100000000,4.4700000000,4.4200000000,1.131200,0.970000,1,0
18,2019-09-06,4.6000000000,4.6000000000,4.4400000000,4.4700000000,4.4700000000,0.000000,0.585300,1,0
19,2019-09-09,4.4900000000,4.5500000000,4.4600000000,4.5500000000,4.4700000000,1.789700,0.698000,1,0
20,2019-09-10,4.5400000000,4.6000000000,4.5100000000,4.5800000000,4.5500000000,0.659300,0.743400,1,0
21,2019-09-11,4.5800000000,4.6400000000,4.5500000000,4.6200000000,4.5800000000,0.873400,0.666800,1,0
22,2019-09-12,4.6100000000,4.6700000000,4.5400000000,4.6300000000,4.6200000000,0.216500,0.788400,1,0
