,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-06-17,10.9661468800,11.1144716800,10.9364819200,11.0650300800,10.8870403200,1.634871,0.847502,1,0
1,2019-06-18,10.9463702400,11.3715680000,10.9463702400,11.1836899200,11.0650300800,1.072394,0.967351,1,0
2,2019-06-19,12.2417401600,12.2417401600,11.4111212800,11.5495577600,11.1836899200,3.271440,1.787597,1,0
3,2019-06-20,11.5495577600,11.7868774400,11.2133548800,11.6682176000,11.5495577600,1.027396,1.279177,1,0
4,2019-06-21,12.0143088000,12.0538620800,11.6385526400,11.7077708800,11.6682176000,0.338983,0.797888,1,0
5,2019-06-24,11.7176592000,11.8264307200,11.2726848000,11.5100044800,11.7077708800,-1.689188,1.080639,1,0
6,2019-06-25,11.5400000000,11.5500000000,11.0200000000,11.2400000000,11.5100000000,-2.345790,1.173024,1,0
7,2019-06-26,11.1000000000,11.4700000000,11.0500000000,11.3100000000,11.2400000000,0.622782,1.053817,1,0
8,2019-06-27,11.4200000000,12.0500000000,11.3100000000,11.9100000000,11.3100000000,5.305035,1.679157,1,0
9,2019-06-28,12.0000000000,12.0500000000,11.3300000000,11.5200000000,11.9100000000,-3.274554,1.251658,1,0
10,2019-07-01,12.1500000000,12.5300000000,11.9000000000,12.4500000000,11.5200000000,8.072910,2.202659,1,0
11,2019-07-02,12.4500000000,12.6300000000,12.2900000000,12.5000000000,12.4500000000,0.401608,1.561125,1,0
12,2019-07-03,12.4500000000,12.4500000000,11.8900000000,12.0200000000,12.5000000000,-3.839996,1.329293,1,0
13,2019-07-04,12.0700000000,12.1000000000,11.8100000000,11.9100000000,12.0200000000,-0.915146,0.596119,1,0
14,2019-07-05,11.9100000000,12.2000000000,11.7800000000,12.1000000000,11.9100000000,1.595302,0.799242,1,0
15,2019-07-08,12.0700000000,12.1500000000,11.5500000000,11.6700000000,12.1000000000,-3.553721,0.987919,1,0
16,2019-07-09,11.7000000000,11.7000000000,11.3000000000,11.4500000000,11.6700000000,-1.885178,0.925981,1,0
17,2019-07-10,11.5700000000,11.5800000000,11.4300000000,11.5100000000,11.4500000000,0.524021,0.654773,1,0
18,2019-07-11,11.5900000000,11.7600000000,11.5000000000,11.6100000000,11.5100000000,0.868805,0.457123,1,0
19,2019-07-12,11.6300000000,11.7000000000,11.5100000000,11.6400000000,11.6100000000,0.258404,0.289778,1,0
20,2019-07-15,11.3100000000,11.3100000000,10.4800000000,10.6600000000,11.6400000000,-8.419248,3.136095,1,0
21,2019-07-16,10.7600000000,11.1400000000,10.7000000000,10.9500000000,10.6600000000,2.720450,1.671161,1,0
22,2019-07-17,10.9300000000,11.1800000000,10.9000000000,11.0900000000,10.9500000000,1.278542,1.151142,1,0
23,2019-07-18,11.0100000000,11.1500000000,10.9200000000,10.9500000000,11.0900000000,-1.262402,0.907603,1,0
24,2019-07-19,10.9500000000,11.3000000000,10.9500000000,11.0100000000,10.9500000000,0.547949,0.998453,1,0
25,2019-07-22,11.1200000000,11.2800000000,10.8800000000,11.0200000000,11.0100000000,0.090829,0.898197,1,0
26,2019-07-23,11.0500000000,11.2200000000,10.9800000000,11.2000000000,11.0200000000,1.633388,0.593600,1,0
27,2019-07-24,11.2500000000,12.1300000000,11.1600000000,11.9800000000,11.2000000000,6.964283,1.989501,1,0
28,2019-07-25,12.0400000000,12.2000000000,11.7900000000,12.0800000000,11.9800000000,0.834728,1.556241,1,0
29,2019-07-26,12.1700000000,12.3100000000,12.0500000000,12.1700000000,12.0800000000,0.745000,1.376400,1,0
30,2019-07-29,12.1800000000,12.5700000000,12.0800000000,12.4700000000,12.1700000000,2.465080,1.264038,1,0
31,2019-07-30,12.5600000000,12.6700000000,12.3600000000,12.3900000000,12.4700000000,-0.641500,0.963800,1,0
32,2019-07-31,12.4600000000,12.6800000000,12.3400000000,12.5000000000,12.3900000000,0.887800,1.175400,1,0
33,2019-08-01,12.3400000000,12.6600000000,12.3400000000,12.5300000000,12.5000000000,0.240000,0.866600,1,0
34,2019-08-02,11.9400000000,12.0600000000,11.5000000000,11.9800000000,12.5300000000,-4.389500,1.568200,1,0
35,2019-08-05,12.0000000000,12.4600000000,11.8400000000,12.0300000000,11.9800000000,0.417400,1.230300,1,0
36,2019-08-06,11.8900000000,11.8900000000,11.4000000000,11.6500000000,12.0300000000,-3.158800,1.014100,1,0
37,2019-08-07,11.8500000000,12.1300000000,11.7300000000,11.8600000000,11.6500000000,1.802600,0.697400,1,0
38,2019-08-08,11.9200000000,12.1100000000,11.5200000000,11.6300000000,11.8600000000,-1.939300,0.990600,1,0
39,2019-08-09,11.7000000000,11.9100000000,11.4500000000,11.5300000000,11.6300000000,-0.859800,1.064700,1,0
40,2019-08-12,11.4500000000,12.4000000000,11.4500000000,12.2900000000,11.5300000000,6.591500,1.384600,1,0
41,2019-08-13,12.1500000000,12.3800000000,12.0500000000,12.2000000000,12.2900000000,-0.732300,1.364600,1,0
42,2019-08-14,12.7200000000,12.9100000000,12.3600000000,12.4500000000,12.2000000000,2.049200,1.659400,1,0
43,2019-08-15,11.9600000000,12.6500000000,11.9100000000,12.3900000000,12.4500000000,-0.481900,1.230400,1,0
44,2019-08-16,12.5600000000,13.4600000000,12.5500000000,13.2000000000,12.3900000000,6.537500,2.212000,1,0
45,2019-08-19,13.6600000000,14.0500000000,13.2300000000,13.4700000000,13.2000000000,2.045500,3.100300,1,0
46,2019-08-20,13.6900000000,13.8900000000,13.1300000000,13.3000000000,13.4700000000,-1.262100,2.040400,1,0
47,2019-08-21,13.1900000000,13.5600000000,13.0500000000,13.3400000000,13.3000000000,0.300800,1.849500,1,0
48,2019-08-22,13.2500000000,13.3500000000,12.8200000000,13.0200000000,13.3400000000,-2.398800,1.526200,1,0
49,2019-08-23,13.0500000000,13.1000000000,12.7000000000,12.8200000000,13.0200000000,-1.536100,1.247500,1,0
50,2019-08-26,12.5500000000,12.7500000000,12.3200000000,12.5000000000,12.8200000000,-2.496100,1.556100,1,0
51,2019-08-27,12.6300000000,12.8400000000,12.4500000000,12.5600000000,12.5000000000,0.480000,1.345300,1,0
52,2019-08-28,12.5800000000,12.6600000000,12.2700000000,12.3500000000,12.5600000000,-1.672000,1.155400,1,0
53,2019-08-29,12.4500000000,12.5200000000,12.2000000000,12.3800000000,12.3500000000,0.242900,1.104100,1,0
54,2019-08-30,12.6000000000,13.2000000000,12.4100000000,12.5900000000,12.3800000000,1.696300,2.912900,1,0
55,2019-09-02,12.5500000000,13.7000000000,12.5200000000,13.5400000000,12.5900000000,7.545700,3.274400,1,0
56,2019-09-03,13.4500000000,13.6500000000,13.2200000000,13.5400000000,13.5400000000,0.000000,1.734200,1,0
57,2019-09-04,13.5200000000,13.6800000000,13.2500000000,13.5000000000,13.5400000000,-0.295400,1.709200,1,0
58,2019-09-05,13.6500000000,14.1400000000,13.5900000000,13.7200000000,13.5000000000,1.629600,2.248100,1,0
59,2019-09-06,13.9100000000,14.0100000000,13.3000000000,13.4400000000,13.7200000000,-2.040800,1.495900,1,0
60,2019-09-09,13.6800000000,14.1800000000,13.3900000000,14.1500000000,13.4400000000,5.282700,1.915300,1,0
61,2019-09-10,14.0100000000,14.1200000000,13.5800000000,13.7200000000,14.1500000000,-3.038900,1.903700,1,0
62,2019-09-11,13.8000000000,14.1000000000,13.5000000000,13.6100000000,13.7200000000,-0.801800,1.277500,1,0
