,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-06-17,40.4700000000,40.4700000000,39.0000000000,39.6900000000,40.0700000000,-0.948343,0.546536,1,0
1,2019-06-18,39.6400000000,40.1400000000,39.2000000000,39.5000000000,39.6900000000,-0.478707,0.590178,1,0
2,2019-06-19,40.3700000000,40.9000000000,39.7300000000,39.8100000000,39.5000000000,0.784814,0.720004,1,0
3,2019-06-20,39.7800000000,40.7800000000,39.3000000000,40.2700000000,39.8100000000,1.155486,0.641272,1,0
4,2019-06-21,40.3800000000,41.8400000000,40.3800000000,41.5000000000,40.2700000000,3.054382,0.924134,1,0
5,2019-06-24,41.4900000000,41.7500000000,41.0500000000,41.4200000000,41.5000000000,-0.192775,0.524622,1,0
6,2019-06-25,41.7000000000,41.7000000000,40.3600000000,40.5900000000,41.4200000000,-2.003858,0.580296,1,0
7,2019-06-26,40.5300000000,40.8400000000,40.0500000000,40.6500000000,40.5900000000,0.147823,0.448564,1,0
8,2019-06-27,40.5000000000,41.4000000000,40.5000000000,41.3200000000,40.6500000000,1.648212,0.509614,1,0
9,2019-06-28,41.4200000000,41.6700000000,40.6000000000,41.1700000000,41.3200000000,-0.363024,0.486758,1,0
10,2019-07-01,42.0000000000,42.1300000000,41.5000000000,41.9500000000,41.1700000000,1.894590,0.855937,1,0
11,2019-07-02,41.7500000000,42.6300000000,41.6600000000,42.0400000000,41.9500000000,0.214541,0.856325,1,0
12,2019-07-03,41.9800000000,42.5000000000,41.8000000000,42.1000000000,42.0400000000,0.142715,0.576530,1,0
13,2019-07-04,42.1000000000,42.5100000000,41.8800000000,42.0900000000,42.1000000000,-0.023749,0.359404,1,0
14,2019-07-05,42.0200000000,42.4700000000,42.0000000000,42.2500000000,42.0900000000,0.380137,0.384167,1,0
15,2019-07-08,42.3000000000,42.3200000000,41.0600000000,41.4600000000,42.2500000000,-1.869825,0.468531,1,0
16,2019-07-09,41.5300000000,42.0800000000,41.0100000000,41.7200000000,41.4600000000,0.627116,0.409991,1,0
17,2019-07-10,42.0000000000,43.0100000000,42.0000000000,42.7500000000,41.7200000000,2.468837,0.684855,1,0
18,2019-07-11,42.5500000000,43.0000000000,42.1400000000,42.3000000000,42.7500000000,-1.052633,0.404624,1,0
19,2019-07-12,42.3000000000,42.5800000000,41.8100000000,41.8300000000,42.3000000000,-1.111105,0.295594,1,0
20,2019-07-15,42.0400000000,42.6600000000,40.9100000000,42.1000000000,41.8300000000,0.645462,0.508556,1,0
21,2019-07-16,42.0500000000,42.4800000000,41.7000000000,41.8700000000,42.1000000000,-0.546317,0.258844,1,0
22,2019-07-17,41.9500000000,42.3000000000,41.5300000000,41.5900000000,41.8700000000,-0.668734,0.260533,1,0
23,2019-07-18,41.7700000000,41.7700000000,40.8300000000,40.9800000000,41.5900000000,-1.466700,0.367984,1,0
24,2019-07-19,41.2900000000,41.4900000000,40.6500000000,40.9800000000,40.9800000000,0.000000,0.403178,1,0
25,2019-07-22,40.9500000000,41.1500000000,40.4000000000,40.6800000000,40.9800000000,-0.732063,0.418282,1,0
26,2019-07-23,40.5100000000,41.3600000000,40.4200000000,41.2800000000,40.6800000000,1.474923,0.532222,1,0
27,2019-07-24,41.3800000000,42.2000000000,41.3000000000,41.8700000000,41.2800000000,1.429264,0.522054,1,0
28,2019-07-25,41.7700000000,42.9800000000,41.7700000000,42.7300000000,41.8700000000,2.053978,0.668830,1,0
29,2019-07-26,42.7100000000,43.1200000000,42.5100000000,42.9900000000,42.7300000000,0.608500,0.488100,1,0
30,2019-07-29,43.1200000000,43.7400000000,42.8100000000,43.4500000000,42.9900000000,1.070014,0.647356,1,0
31,2019-07-30,43.7000000000,44.2700000000,43.5200000000,43.7000000000,43.4500000000,0.575400,0.763400,1,0
32,2019-07-31,43.8800000000,44.0000000000,43.3000000000,43.6000000000,43.7000000000,-0.228800,0.621900,1,0
33,2019-08-01,43.3700000000,44.2100000000,43.2300000000,44.1400000000,43.6000000000,1.238500,0.589300,1,0
34,2019-08-02,43.5900000000,43.8700000000,42.6100000000,43.5300000000,44.1400000000,-1.382000,0.499800,1,0
35,2019-08-05,43.7300000000,43.9600000000,42.6000000000,42.7900000000,43.5300000000,-1.700000,0.535100,1,0
36,2019-08-06,41.9900000000,42.5300000000,41.6100000000,42.2000000000,42.7900000000,-1.378800,0.659200,1,0
37,2019-08-07,42.3800000000,42.6000000000,41.5000000000,41.6000000000,42.2000000000,-1.421800,0.638200,1,0
38,2019-08-08,41.6000000000,42.2500000000,40.5100000000,42.2400000000,41.6000000000,1.538500,0.711100,1,0
39,2019-08-09,41.9600000000,42.4500000000,40.6200000000,40.7000000000,42.2400000000,-3.645800,0.666500,1,0
40,2019-08-12,41.1900000000,42.5700000000,39.8800000000,42.5000000000,40.7000000000,4.422600,1.009300,1,0
41,2019-08-13,42.1000000000,42.4400000000,40.7800000000,41.6800000000,42.5000000000,-1.929400,0.968900,1,0
42,2019-08-14,41.9100000000,42.4200000000,41.1700000000,41.3600000000,41.6800000000,-0.767800,0.677300,1,0
43,2019-08-15,40.5000000000,41.3600000000,40.2500000000,41.1600000000,41.3600000000,-0.483600,0.602500,1,0
44,2019-08-16,41.1000000000,41.4700000000,40.8000000000,41.0200000000,41.1600000000,-0.340100,0.511400,1,0
45,2019-08-19,41.1700000000,42.9000000000,41.0700000000,42.2600000000,41.0200000000,3.022900,1.183300,1,0
46,2019-08-20,42.3000000000,42.3000000000,41.0500000000,41.1700000000,42.2600000000,-2.579300,0.837900,1,0
47,2019-08-21,41.2300000000,42.5000000000,40.6000000000,41.7600000000,41.1700000000,1.433100,1.635200,1,0
48,2019-08-22,40.6000000000,41.0000000000,39.8500000000,40.0500000000,41.7600000000,-4.094800,2.251200,1,0
49,2019-08-23,40.0200000000,40.3500000000,39.5900000000,39.9600000000,40.0500000000,-0.224700,1.034200,1,0
50,2019-08-26,39.6900000000,39.6900000000,37.7100000000,38.0600000000,39.9600000000,-4.754700,2.983800,1,0
51,2019-08-27,38.1800000000,39.0900000000,38.1300000000,38.6100000000,38.0600000000,1.445100,1.965300,1,0
52,2019-08-28,38.4000000000,38.5800000000,37.5800000000,38.4000000000,38.6100000000,-0.543900,2.241200,1,0
53,2019-08-29,38.2400000000,38.4000000000,37.6500000000,37.8000000000,38.4000000000,-1.562500,1.629000,1,0
54,2019-08-30,37.9000000000,38.7100000000,37.7800000000,38.0700000000,37.8000000000,0.714300,1.613500,1,0
55,2019-09-02,38.1200000000,38.5300000000,37.6000000000,38.4500000000,38.0700000000,0.998200,1.491300,1,0
56,2019-09-03,38.2000000000,39.1800000000,38.2000000000,39.0900000000,38.4500000000,1.664500,1.386500,1,0
57,2019-09-04,38.9800000000,39.3000000000,38.7100000000,39.1800000000,39.0900000000,0.230200,0.926200,1,0
58,2019-09-05,39.3300000000,39.7800000000,39.2000000000,39.2400000000,39.1800000000,0.153100,1.491900,1,0
59,2019-09-06,39.4400000000,39.7400000000,39.0500000000,39.4400000000,39.2400000000,0.509700,1.160800,1,0
60,2019-09-09,39.8100000000,40.2500000000,39.3900000000,40.2000000000,39.4400000000,1.927000,1.401200,1,0
61,2019-09-10,40.3800000000,40.3900000000,39.6300000000,40.2100000000,40.2000000000,0.024900,1.280500,1,0
62,2019-09-11,40.2200000000,40.3500000000,39.8600000000,39.9700000000,40.2100000000,-0.596900,0.731400,1,0
63,2019-09-12,40.0100000000,40.2500000000,39.8800000000,40.0500000000,39.9700000000,0.200100,0.659100,1,0
