,date,open,high,low,close,preclose,pctChg,turn,tradestatus,isST
0,2019-08-13,5.8200000000,6.0700000000,5.8100000000,6.0000000000,5.9000000000,1.694900,1.013800,1,0
1,2019-08-14,6.0300000000,6.1500000000,6.0000000000,6.0300000000,6.0000000000,0.500000,1.119500,1,0
2,2019-08-15,5.8700000000,6.3700000000,5.8500000000,6.3400000000,6.0300000000,5.141000,2.292800,1,0
3,2019-08-16,6.2700000000,6.3800000000,6.2300000000,6.2500000000,6.3400000000,-1.419600,1.778900,1,0
4,2019-08-19,6.3000000000,6.4000000000,6.2300000000,6.3700000000,6.2500000000,1.920000,1.714800,1,0
5,2019-08-20,6.3800000000,6.4100000000,6.3100000000,6.3300000000,6.3700000000,-0.627900,1.195600,1,0
6,2019-08-21,6.2900000000,6.3400000000,6.1900000000,6.2900000000,6.3300000000,-0.631900,1.358100,1,0
7,2019-08-22,6.3400000000,6.3600000000,6.2500000000,6.3100000000,6.2900000000,0.318000,1.299200,1,0
8,2019-08-23,6.3200000000,6.6300000000,6.2200000000,6.5300000000,6.3100000000,3.486500,3.361000,1,0
9,2019-08-26,6.3500000000,6.7700000000,6.3100000000,6.5600000000,6.5300000000,0.459400,3.417000,1,0
10,2019-08-27,6.5800000000,6.7700000000,6.5200000000,6.6600000000,6.5600000000,1.524400,3.183000,1,0
11,2019-08-28,6.6500000000,6.6500000000,6.4000000000,6.4000000000,6.6600000000,-3.903900,2.215200,1,0
12,2019-08-29,6.4300000000,6.4500000000,6.3000000000,6.3800000000,6.4000000000,-0.312500,1.484400,1,0
13,2019-08-30,6.3800000000,6.4200000000,6.1600000000,6.1900000000,6.3800000000,-2.978100,1.481900,1,0
14,2019-09-02,6.2000000000,6.3700000000,6.1500000000,6.3700000000,6.1900000000,2.907900,1.279200,1,0
15,2019-09-03,6.3700000000,6.6000000000,6.2800000000,6.5000000000,6.3700000000,2.040800,1.826600,1,0
16,2019-09-04,6.4000000000,6.5700000000,6.3900000000,6.5200000000,6.5000000000,0.307700,1.803200,1,0
17,2019-09-05,6.5400000000,6.6200000000,6.4900000000,6.5100000000,6.5200000000,-0.153400,2.090100,1,0
18,2019-09-06,6.5200000000,6.7200000000,6.5200000000,6.6600000000,6.5100000000,2.304100,2.477900,1,0
19,2019-09-09,6.6900000000,6.8000000000,6.6200000000,6.7000000000,6.6600000000,0.600600,1.996600,1,0
20,2019-09-10,6.6700000000,6.9900000000,6.6200000000,6.8900000000,6.7000000000,2.835800,3.476900,1,0
21,2019-09-11,6.8800000000,7.0600000000,6.7700000000,6.7800000000,6.8900000000,-1.596500,2.638300,1,0
22,2019-09-12,6.8900000000,6.9900000000,6.8000000000,6.8700000000,6.7800000000,1.327400,1.936500,1,0
